"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","E1","11-Jan-2019","         53.40","         48.10","         48.10","         48.10","         48.10","         48.10","         48.10","      49506","             2381238.60","        284","      49506","        100.00"
"TATASTEEL","EQ","11-Jan-2019","        480.40","        483.95","        484.25","        472.00","        473.30","        474.20","        479.15","    7540824","          3613159030.65","     105075","    2345667","         31.11"
"TATASTEEL","E1","14-Jan-2019","         48.10","         43.30","         43.30","         43.30","         43.30","         43.30","         43.30","      22413","              970482.90","        241","      22413","        100.00"
"TATASTEEL","EQ","14-Jan-2019","        474.20","        474.20","        474.40","        466.80","        470.55","        470.85","        470.17","    5889917","          2769278642.20","      69991","    1767424","         30.01"
"TATASTEEL","E1","15-Jan-2019","         43.30","         39.00","         39.00","         39.00","         39.00","         39.00","         39.00","      53175","             2073825.00","        253","      53175","        100.00"
"TATASTEEL","EQ","15-Jan-2019","        470.85","        473.00","        476.50","        469.00","        474.35","        475.05","        472.85","    7603181","          3595126273.25","      99231","    2583725","         33.98"
"TATASTEEL","E1","16-Jan-2019","         39.00","         35.10","         42.90","         35.10","         38.40","         38.60","         38.30","    3320062","           127146589.85","      10853","    1302668","         39.24"
"TATASTEEL","EQ","16-Jan-2019","        475.05","        476.10","        479.90","        472.70","        474.65","        474.55","        475.96","    5280293","          2513183647.45","      72370","    1401232","         26.54"
"TATASTEEL","E1","17-Jan-2019","         38.60","         38.65","         39.00","         35.65","         36.30","         36.90","         37.48","     533172","            19981123.05","       2634","     257149","         48.23"
"TATASTEEL","EQ","17-Jan-2019","        474.55","        476.30","        478.25","        470.50","        471.55","        473.15","        474.25","    4281935","          2030725755.30","      64638","     910522","         21.26"
"TATASTEEL","E1","18-Jan-2019","         36.90","         36.35","         37.85","         36.00","         36.45","         36.35","         37.00","     270235","             9999386.60","       1529","     109732","         40.61"
"TATASTEEL","EQ","18-Jan-2019","        473.15","        473.55","        477.70","        468.00","        471.05","        470.65","        472.71","    4914849","          2323281912.85","      80750","    1199141","         24.40"
"TATASTEEL","E1","21-Jan-2019","         36.35","         36.35","         37.80","         36.35","         37.30","         36.85","         37.11","     168852","             6266565.85","        996","      86775","         51.39"
"TATASTEEL","EQ","21-Jan-2019","        470.65","        473.00","        477.50","        470.10","        470.80","        471.70","        473.13","    4613690","          2182892635.75","      50269","     724380","         15.70"
"TATASTEEL","E1","22-Jan-2019","         36.85","         36.35","         36.85","         33.20","         33.20","         33.30","         33.73","     382176","            12892115.10","       1814","     221837","         58.05"
"TATASTEEL","EQ","22-Jan-2019","        471.70","        470.70","        470.70","        455.00","        456.30","        456.55","        459.47","    8957766","          4115802035.60","     109487","    2243126","         25.04"
"TATASTEEL","E1","23-Jan-2019","         33.30","         33.65","         36.60","         33.15","         36.60","         36.60","         35.83","     279366","            10010453.55","       1544","     168495","         60.31"
"TATASTEEL","EQ","23-Jan-2019","        456.55","        457.00","        467.85","        457.00","        463.10","        464.60","        463.68","    7259386","          3366035255.25","      76802","    1392180","         19.18"
"TATASTEEL","E1","24-Jan-2019","         36.60","         37.10","         37.75","         35.70","         36.25","         36.15","         36.57","     284392","            10401076.10","       1629","     109044","         38.34"
"TATASTEEL","EQ","24-Jan-2019","        464.60","        464.50","        464.50","        457.20","        460.25","        460.75","        460.34","    4790846","          2205431806.25","      57522","    1008392","         21.05"
"TATASTEEL","E1","25-Jan-2019","         36.15","         36.55","         37.00","         32.55","         33.15","         32.85","         34.78","     270067","             9392669.90","       1170","     174966","         64.79"
"TATASTEEL","EQ","25-Jan-2019","        460.75","        462.20","        465.80","        451.20","        453.50","        452.90","        458.74","    4157967","          1907428570.30","      56735","     831615","         20.00"
"TATASTEEL","E1","28-Jan-2019","         32.85","         32.15","         34.00","         30.20","         30.60","         30.60","         31.37","     193754","             6077440.20","       1073","      98396","         50.78"
"TATASTEEL","EQ","28-Jan-2019","        452.90","        452.90","        453.95","        443.30","        447.00","        445.70","        446.99","    4335147","          1937777379.35","      60538","     817578","         18.86"
"TATASTEEL","E1","29-Jan-2019","         30.60","         31.70","         32.90","         30.00","         30.90","         30.90","         31.43","     165008","             5186484.60","        977","      66481","         40.29"
"TATASTEEL","EQ","29-Jan-2019","        445.70","        444.00","        452.15","        441.35","        444.70","        443.80","        447.03","    5225724","          2336071743.45","      74629","    1545789","         29.58"
"TATASTEEL","E1","30-Jan-2019","         30.90","         30.95","         33.45","         30.95","         32.45","         32.45","         32.03","     550750","            17640390.65","       3775","     282063","         51.21"
"TATASTEEL","EQ","30-Jan-2019","        443.80","        446.70","        471.40","        446.70","        468.70","        467.45","        461.11","   10857925","          5006670902.85","     141215","    3304563","         30.43"
"TATASTEEL","E1","31-Jan-2019","         32.45","         34.00","         34.40","         32.50","         34.05","         33.70","         33.71","     287002","             9676006.70","       1240","     131560","         45.84"
"TATASTEEL","EQ","31-Jan-2019","        467.45","        472.05","        478.90","        467.65","        477.30","        476.70","        474.40","    9243729","          4385227307.55","     105785","    3042415","         32.91"
"TATASTEEL","E1","01-Feb-2019","         33.70","         34.75","         36.60","         33.50","         35.00","         34.70","         34.92","     288900","            10089346.40","       1251","     104845","         36.29"
"TATASTEEL","EQ","01-Feb-2019","        476.70","        477.00","        482.00","        470.00","        475.00","        474.70","        475.07","    5015994","          2382933864.05","      67779","    1083424","         21.60"
"TATASTEEL","E1","04-Feb-2019","         34.70","         34.00","         34.40","         31.25","         33.25","         33.90","         32.38","     394741","            12782259.85","       1523","     132158","         33.48"
"TATASTEEL","EQ","04-Feb-2019","        474.70","        474.90","        478.60","        452.00","        474.75","        476.05","        462.06","   10972029","          5069695126.20","     127330","    1720797","         15.68"
"TATASTEEL","E1","05-Feb-2019","         33.90","         34.20","         35.50","         32.25","         32.90","         32.80","         34.09","     309657","            10554984.30","       1215","     131906","         42.60"
"TATASTEEL","EQ","05-Feb-2019","        476.05","        477.00","        477.00","        459.45","        464.70","        464.70","        469.63","    7281927","          3419782399.70","      87463","    1356399","         18.63"
"TATASTEEL","E1","06-Feb-2019","         32.80","         33.15","         36.05","         33.00","         36.05","         36.05","         35.14","     381372","            13402280.75","       1375","     215980","         56.63"
"TATASTEEL","EQ","06-Feb-2019","        464.70","        466.00","        486.70","        463.80","        484.85","        485.10","        477.98","   10999265","          5257387351.25","     165202","    3590380","         32.64"
"TATASTEEL","E1","07-Feb-2019","         36.05","         36.90","         39.50","         36.05","         38.60","         38.90","         38.41","     554907","            21315374.45","       2380","     211214","         38.06"
"TATASTEEL","EQ","07-Feb-2019","        485.10","        483.45","        491.40","        478.10","        488.20","        489.05","        486.31","    7857338","          3821106588.00","     103008","    1791138","         22.80"
"TATASTEEL","E1","08-Feb-2019","         38.90","         37.95","         39.35","         35.05","         35.05","         35.15","         36.59","     331646","            12136098.40","       1477","     185180","         55.84"
"TATASTEEL","EQ","08-Feb-2019","        489.05","        483.00","        487.75","        465.95","        468.70","        468.75","        477.99","    8414514","          4022025585.45","      93170","    1992658","         23.68"
"TATASTEEL","E1","11-Feb-2019","         35.15","         36.80","         38.65","         34.20","         37.60","         37.65","         37.43","    1195018","            44728667.00","       3853","     323515","         27.07"
"TATASTEEL","EQ","11-Feb-2019","        468.75","        475.00","        487.00","        460.30","        479.75","        480.70","        475.08","   23262314","         11051425898.10","     235446","    1799162","          7.73"
"TATASTEEL","E1","12-Feb-2019","         37.65","         37.40","         41.40","         36.20","         39.90","         39.85","         40.46","    1154842","            46728777.00","       3651","     338351","         29.30"
"TATASTEEL","EQ","12-Feb-2019","        480.70","        478.40","        497.20","        476.70","        486.55","        487.40","        489.80","   18836111","          9225953102.25","     201556","    2898188","         15.39"
"TATASTEEL","E1","13-Feb-2019","         39.85","         40.30","         42.45","         38.50","         38.50","         38.80","         40.37","     747032","            30154804.15","       3228","     225970","         30.25"
"TATASTEEL","EQ","13-Feb-2019","        487.40","        490.00","        493.35","        481.95","        483.00","        484.00","        486.96","    8403265","          4092090883.70","     100005","     962123","         11.45"
"TATASTEEL","E1","14-Feb-2019","         38.80","         39.00","         39.90","         36.75","         38.75","         38.80","         38.31","     416378","            15950047.30","       2008","     117340","         28.18"
"TATASTEEL","EQ","14-Feb-2019","        484.00","        482.00","        486.35","        475.40","        482.50","        482.55","        480.49","    6185042","          2971847337.80","      70078","     466600","          7.54"
"TATASTEEL","E1","15-Feb-2019","         38.80","         39.00","         39.00","         35.25","         35.65","         35.80","         36.46","     506299","            18459892.15","       2016","     282498","         55.80"
"TATASTEEL","EQ","15-Feb-2019","        482.55","        483.00","        483.40","        462.65","        467.25","        467.50","        469.82","    7499240","          3523271517.45","     106511","    1777213","         23.70"
"TATASTEEL","E1","18-Feb-2019","         35.80","         36.20","         37.40","         35.70","         35.95","         36.05","         36.67","     259931","             9530679.50","       1025","      88614","         34.09"
"TATASTEEL","EQ","18-Feb-2019","        467.50","        468.90","        477.00","        464.40","        465.60","        465.55","        471.17","    6253514","          2946442373.25","      77788","     451776","          7.22"
"TATASTEEL","E1","19-Feb-2019","         36.05","         36.05","         38.35","         36.05","         36.10","         36.40","         37.16","     343040","            12748188.20","       1505","     126076","         36.75"
"TATASTEEL","EQ","19-Feb-2019","        465.55","        465.40","        480.60","        465.40","        469.95","        470.95","        472.77","    8224545","          3888335059.30","     104247","    1351835","         16.44"
"TATASTEEL","E1","20-Feb-2019","         36.40","         36.55","         40.00","         36.55","         40.00","         39.85","         38.94","     594869","            23164128.45","       2418","     357317","         60.07"
"TATASTEEL","EQ","20-Feb-2019","        470.95","        472.50","        493.85","        472.50","        493.70","        491.15","        486.20","   15487251","          7529873006.65","     166170","    3221272","         20.80"
"TATASTEEL","E1","21-Feb-2019","         39.85","         40.65","         43.80","         40.65","         43.80","         43.80","         42.94","     426021","            18293072.45","       1810","     189434","         44.47"
"TATASTEEL","EQ","21-Feb-2019","        491.15","        492.55","        502.90","        490.35","        497.85","        498.85","        497.47","   11782714","          5861544729.35","     142866","    1757913","         14.92"
"TATASTEEL","E1","22-Feb-2019","         43.80","         44.80","         48.15","         43.80","         48.15","         48.15","         46.94","     721807","            33880640.00","       2776","     222444","         30.82"
"TATASTEEL","EQ","22-Feb-2019","        498.85","        497.00","        504.00","        492.10","        502.00","        502.30","        498.74","   10005723","          4990238088.90","     104520","    1239870","         12.39"
"TATASTEEL","E1","25-Feb-2019","         48.15","         48.45","         52.95","         48.20","         48.20","         48.90","         50.19","    1778569","            89269636.25","      12168","    1015875","         57.12"
"TATASTEEL","EQ","25-Feb-2019","        502.30","        504.00","        509.50","        498.25","        504.00","        505.10","        503.95","   10357604","          5219729441.65","     118263","    2019970","         19.50"
"TATASTEEL","E1","26-Feb-2019","         48.90","         46.90","         48.95","         44.05","         44.70","         44.80","         45.81","    3626316","           166115476.25","      14196","    1860959","         51.32"
"TATASTEEL","EQ","26-Feb-2019","        505.10","        498.00","        508.60","        491.70","        504.00","        503.60","        501.07","    9856299","          4938691662.60","     116684","    2288363","         23.22"
"TATASTEEL","E1","27-Feb-2019","         44.80","         47.10","         49.25","         43.75","         45.50","         46.40","         46.71","    2253312","           105251147.75","       8245","     513818","         22.80"
"TATASTEEL","EQ","27-Feb-2019","        503.60","        507.00","        512.30","        497.95","        506.50","        507.10","        506.11","    9444346","          4779884389.60","     115380","    2327647","         24.65"
"TATASTEEL","E1","28-Feb-2019","         46.40","         47.10","         49.85","         43.80","         44.10","         44.55","         46.92","    1718920","            80650856.00","       7475","     418850","         24.37"
"TATASTEEL","EQ","28-Feb-2019","        507.10","        506.60","        511.00","        498.30","        499.50","        500.45","        505.61","    7485418","          3784668424.00","     106395","    1779421","         23.77"
"TATASTEEL","E1","01-Mar-2019","         44.55","         44.35","         48.85","         44.35","         47.70","         47.65","         47.17","    1541719","            72721898.40","       5534","     374051","         24.26"
"TATASTEEL","EQ","01-Mar-2019","        500.45","        503.50","        509.70","        502.00","        507.60","        507.60","        506.61","    6672569","          3380392882.00","      76965","    1879267","         28.16"
"TATASTEEL","E1","05-Mar-2019","         47.65","         48.00","         52.40","         46.10","         52.40","         52.40","         51.84","    1319198","            68384822.40","       3229","     506313","         38.38"
"TATASTEEL","EQ","05-Mar-2019","        507.60","        508.40","        522.90","        505.20","        520.20","        521.75","        516.70","    9118037","          4711295937.15","     145373","    3236261","         35.49"
"TATASTEEL","E1","06-Mar-2019","         52.40","         57.60","         57.60","         55.70","         57.60","         57.60","         57.32","    1477000","            84665080.70","       3534","     592103","         40.09"
"TATASTEEL","EQ","06-Mar-2019","        521.75","        522.90","        525.35","        515.45","        519.30","        520.85","        520.32","    6311227","          3283846067.60","      80775","    1545004","         24.48"
"TATASTEEL","E1","07-Mar-2019","         57.60","         58.45","         62.45","         54.10","         60.60","         60.15","         59.01","    2214403","           130682863.95","       9033","     453828","         20.49"
"TATASTEEL","EQ","07-Mar-2019","        520.85","        519.85","        523.20","        513.55","        521.50","        521.15","        519.23","    6153631","          3195129310.35","      95637","     976241","         15.86"
"TATASTEEL","E1","08-Mar-2019","         60.15","         58.50","         59.75","         54.15","         54.15","         54.15","         55.72","    1493614","            83219691.05","       5945","     677449","         45.36"
"TATASTEEL","EQ","08-Mar-2019","        521.15","        516.80","        518.60","        506.30","        508.20","        507.85","        512.27","    6504847","          3332249496.15","      72160","    1503417","         23.11"
"TATASTEEL","E1","11-Mar-2019","         54.15","         54.25","         59.55","         52.10","         59.55","         59.55","         57.39","    1834508","           105284477.40","       6025","     665365","         36.27"
"TATASTEEL","EQ","11-Mar-2019","        507.85","        510.00","        522.40","        509.50","        521.00","        520.65","        517.56","    5908275","          3057897512.60","      65754","    1383100","         23.41"
"TATASTEEL","E1","12-Mar-2019","         59.55","         64.00","         65.50","         61.50","         63.50","         64.90","         64.48","    2713449","           174961231.40","       8825","     423016","         15.59"
"TATASTEEL","EQ","12-Mar-2019","        520.65","        524.40","        530.50","        521.00","        523.00","        525.15","        525.59","    8298275","          4361456393.15","     120907","    2858036","         34.44"
"TATASTEEL","E1","13-Mar-2019","         64.90","         63.75","         63.85","         58.45","         58.45","         58.45","         59.74","    2351908","           140510346.20","       7737","     872174","         37.08"
"TATASTEEL","EQ","13-Mar-2019","        525.15","        525.00","        525.00","        512.60","        514.10","        513.75","        515.94","    6409153","          3306762312.55","      70001","    1807863","         28.21"
"TATASTEEL","E1","14-Mar-2019","         58.45","         58.45","         62.45","         55.80","         57.70","         58.30","         58.83","    1989118","           117016276.25","       7969","     579872","         29.15"
"TATASTEEL","EQ","14-Mar-2019","        513.75","        513.95","        521.80","        513.50","        517.15","        517.65","        517.30","    4496642","          2326110205.30","      50936","     387305","          8.61"
"TATASTEEL","E1","15-Mar-2019","         58.30","         58.00","         62.15","         58.00","         59.25","         59.60","         60.25","    1996840","           120307781.15","       6291","     692948","         34.70"
"TATASTEEL","EQ","15-Mar-2019","        517.65","        518.00","        520.95","        512.45","        514.50","        515.45","        515.71","    4233938","          2183486135.30","      49251","     925195","         21.85"
"TATASTEEL","E1","18-Mar-2019","         59.60","         60.00","         65.55","         60.00","         65.55","         65.55","         63.41","    2867386","           181816838.00","      11432","     902997","         31.49"
"TATASTEEL","EQ","18-Mar-2019","        515.45","        519.50","        526.75","        515.25","        526.00","        525.20","        521.14","    6317605","          3292373248.05","      99756","    1784338","         28.24"
"TATASTEEL","E1","19-Mar-2019","         65.55","         69.90","         72.10","         64.30","         70.00","         70.35","         69.75","    2995461","           208944378.15","      10444","     647661","         21.62"
"TATASTEEL","EQ","19-Mar-2019","        525.20","        527.80","        531.90","        520.65","        526.70","        527.50","        527.59","    6329840","          3339572274.25","      94609","    1949562","         30.80"
"TATASTEEL","E1","20-Mar-2019","         70.35","         69.75","         69.85","         63.35","         63.35","         63.35","         66.16","    1684887","           111472747.25","       6715","     942280","         55.93"
"TATASTEEL","EQ","20-Mar-2019","        527.50","        526.05","        526.25","        511.05","        513.80","        513.60","        516.34","    8702307","          4493392411.00","      95909","    3486328","         40.06"
"TATASTEEL","E1","22-Mar-2019","         63.35","         63.35","         67.70","         61.05","         63.00","         63.30","         64.75","    1830861","           118543844.40","       7962","     297802","         16.27"
"TATASTEEL","EQ","22-Mar-2019","        513.60","        517.00","        524.00","        515.60","        517.30","        518.40","        519.72","    5233446","          2719921643.10","      86359","    1058626","         20.23"
"TATASTEEL","E1","25-Mar-2019","         63.30","         61.25","         61.25","         57.00","         59.00","         59.25","         57.76","    1995655","           115277833.15","       7115","     372575","         18.67"
"TATASTEEL","EQ","25-Mar-2019","        518.40","        512.80","        517.70","        507.05","        515.90","        515.15","        511.83","    5036887","          2578017967.40","      60059","    1123624","         22.31"
"TATASTEEL","E1","26-Mar-2019","         59.25","         59.20","         64.30","         59.20","         64.00","         63.75","         62.26","    1480106","            92157496.90","       6826","     305549","         20.64"
"TATASTEEL","EQ","26-Mar-2019","        515.15","        516.00","        520.95","        514.15","        519.55","        519.35","        517.48","    3329825","          1723110472.30","      41880","     621663","         18.67"
"TATASTEEL","E1","27-Mar-2019","         63.75","         63.95","         67.20","         58.85","         60.00","         60.80","         62.94","    1891627","           119061672.10","       8117","     556713","         29.43"
"TATASTEEL","EQ","27-Mar-2019","        519.35","        520.00","        523.00","        513.05","        514.00","        515.80","        517.31","    5239158","          2710244403.80","      75257","    2276507","         43.45"
"TATASTEEL","E1","28-Mar-2019","         60.80","         61.00","         63.50","         57.60","         58.10","         58.40","         59.55","    1080005","            64314137.00","       4916","     502085","         46.49"
"TATASTEEL","EQ","28-Mar-2019","        515.80","        514.40","        516.45","        504.80","        505.00","        506.30","        508.59","    8965093","          4559529165.30","      81956","    5946879","         66.33"
"TATASTEEL","E1","29-Mar-2019","         58.40","         59.85","         64.20","         59.85","         64.20","         64.20","         63.08","    1614849","           101872182.20","       5348","     893416","         55.33"
"TATASTEEL","EQ","29-Mar-2019","        506.30","        510.00","        525.00","        508.05","        520.65","        521.00","        519.00","   11965611","          6210111239.75","     124103","    4941118","         41.29"
"TATASTEEL","E1","01-Apr-2019","         64.20","         68.00","         70.60","         68.00","         70.60","         70.60","         70.60","     481960","            34025886.00","        906","     472358","         98.01"
"TATASTEEL","EQ","01-Apr-2019","        521.00","        530.00","        544.00","        528.10","        534.10","        535.15","        537.14","   13523554","          7264014512.05","     155633","    4691342","         34.69"
"TATASTEEL","E1","02-Apr-2019","         70.60","         77.50","         77.65","         71.75","         76.25","         75.30","         75.28","    3072097","           231261884.00","      11496","     841488","         27.39"
"TATASTEEL","EQ","02-Apr-2019","        535.15","        538.00","        538.00","        526.05","        532.75","        530.65","        530.72","    5086818","          2699664111.60","      63489","    1058775","         20.81"
"TATASTEEL","E1","03-Apr-2019","         75.30","         77.00","         82.80","         77.00","         79.70","         80.90","         81.93","    2532229","           207472797.25","       8436","     632407","         24.97"
"TATASTEEL","EQ","03-Apr-2019","        530.65","        536.90","        547.60","        533.45","        534.50","        535.45","        541.17","   11489680","          6217871338.40","     130492","    2284954","         19.89"
"TATASTEEL","E1","04-Apr-2019","         80.90","         80.00","         81.75","         73.20","         75.80","         76.15","         77.01","    2362660","           181945230.50","      11453","     532644","         22.54"
"TATASTEEL","EQ","04-Apr-2019","        535.45","        532.75","        537.40","        526.50","        530.20","        530.65","        531.34","    5259917","          2794818731.60","      70618","     752176","         14.30"
"TATASTEEL","E1","05-Apr-2019","         76.15","         76.70","         83.75","         76.50","         83.75","         83.75","         81.64","    1631278","           133184983.85","       6726","     837728","         51.35"
"TATASTEEL","EQ","05-Apr-2019","        530.65","        531.20","        551.00","        531.20","        550.50","        549.30","        543.09","   10037713","          5451399303.15","     143614","    2665915","         26.56"
"TATASTEEL","E1","08-Apr-2019","         83.75","         92.10","         92.10","         90.20","         92.10","         92.10","         91.90","    1703172","           156522885.80","       4046","     470508","         27.63"
"TATASTEEL","EQ","08-Apr-2019","        549.30","        553.20","        557.00","        545.80","        548.00","        549.05","        551.18","   10600901","          5843048494.95","     153043","    2808878","         26.50"
"TATASTEEL","E1","09-Apr-2019","         92.10","         91.00","         97.55","         84.75","         97.30","         96.30","         91.75","    2598206","           238381022.55","      12456","     383631","         14.77"
"TATASTEEL","EQ","09-Apr-2019","        549.05","        551.00","        555.00","        540.25","        553.60","        553.05","        547.63","    6618936","          3624736847.95","     107560","    1608253","         24.30"
"TATASTEEL","E1","10-Apr-2019","         96.30","         95.40","        102.00","         86.70","         88.20","         88.05","         94.78","    2825526","           267790676.55","      13880","     879325","         31.12"
"TATASTEEL","EQ","10-Apr-2019","        553.05","        551.65","        559.40","        541.70","        544.10","        544.40","        552.42","    7889153","          4358137993.05","     107377","    2737719","         34.70"
"TATASTEEL","E1","11-Apr-2019","         88.05","         88.10","         90.40","         81.35","         84.50","         83.45","         85.43","    2293735","           195943549.30","      12326","     635927","         27.72"
"TATASTEEL","EQ","11-Apr-2019","        544.40","        541.00","        546.40","        533.50","        537.95","        535.70","        538.89","    6082398","          3277756081.65","      65258","    1528611","         25.13"
"TATASTEEL","E1","12-Apr-2019","         83.45","         83.45","         87.65","         79.70","         80.25","         80.30","         82.75","    1924232","           159224679.20","       9705","     564617","         29.34"
"TATASTEEL","EQ","12-Apr-2019","        535.70","        537.00","        542.70","        532.20","        534.00","        533.65","        535.66","    6274016","          3360749919.10","      78725","    1836931","         29.28"
"TATASTEEL","E1","15-Apr-2019","         80.30","         81.60","         88.30","         81.60","         88.30","         88.30","         86.45","     972206","            84051474.15","       4986","     596314","         61.34"
"TATASTEEL","EQ","15-Apr-2019","        533.65","        536.90","        555.00","        536.05","        554.00","        553.15","        548.81","   10390317","          5702306794.60","     122338","    2817344","         27.12"
"TATASTEEL","E1","16-Apr-2019","         88.30","         94.05","         97.10","         93.10","         95.75","         95.60","         96.07","    3571694","           343119627.70","      13371","    1056764","         29.59"
"TATASTEEL","EQ","16-Apr-2019","        553.15","        553.55","        556.90","        549.15","        553.25","        553.25","        553.45","    6323654","          3499838648.40","      93908","    1056259","         16.70"
"TATASTEEL","E1","18-Apr-2019","         95.60","         96.65","         97.35","         86.05","         86.80","         87.05","         87.76","    3135539","           275170866.45","      13873","     993192","         31.68"
"TATASTEEL","EQ","18-Apr-2019","        553.25","        553.50","        554.50","        536.70","        542.60","        543.10","        544.02","    6660522","          3623433385.65","      93931","    2010172","         30.18"
"TATASTEEL","E1","22-Apr-2019","         87.05","         87.00","         89.00","         78.40","         79.20","         78.90","         82.22","    1996908","           164187598.95","      10568","     752596","         37.69"
"TATASTEEL","EQ","22-Apr-2019","        543.10","        540.00","        545.75","        533.10","        534.80","        534.20","        538.15","    3697686","          1989903420.45","      49616","     602993","         16.31"
"TATASTEEL","E1","23-Apr-2019","         78.90","         79.00","         82.10","         71.05","         71.05","         71.30","         74.70","    2453453","           183271511.55","      13336","     959084","         39.09"
"TATASTEEL","EQ","23-Apr-2019","        534.20","        534.95","        538.50","        521.50","        522.95","        523.35","        528.68","    5119376","          2706527661.15","      62141","    1123510","         21.95"
"TATASTEEL","E1","24-Apr-2019","         71.30","         71.90","         73.90","         65.60","         72.10","         72.35","         69.63","    2446913","           170375798.10","      12911","     435466","         17.80"
"TATASTEEL","EQ","24-Apr-2019","        523.35","        526.90","        527.85","        512.70","        524.10","        525.25","        519.91","    8376835","          4355168353.45","      98572","    1811968","         21.63"
"TATASTEEL","E1","25-Apr-2019","         72.35","         72.05","         76.00","         66.50","         67.55","         67.15","         70.79","    1607520","           113803480.65","       9837","     597111","         37.14"
"TATASTEEL","EQ","25-Apr-2019","        525.25","        522.00","        529.30","        509.00","        511.00","        510.75","        517.04","    8359418","          4322170635.75","     115112","    3046835","         36.45"
"TATASTEEL","E1","26-Apr-2019","         67.15","         71.00","         73.85","         71.00","         73.85","         73.85","         73.39","    1131035","            83004159.45","       2953","     552991","         48.89"
"TATASTEEL","EQ","26-Apr-2019","        510.75","        520.85","        547.75","        515.55","        547.45","        545.25","        538.85","   38181011","         20573655705.90","     428867","    7040544","         18.44"
"TATASTEEL","E1","30-Apr-2019","         73.85","         81.20","         81.20","         81.20","         81.20","         81.20","         81.20","     340984","            27687900.80","        982","     340984","        100.00"
"TATASTEEL","EQ","30-Apr-2019","        545.25","        543.05","        560.80","        535.70","        559.45","        557.20","        548.94","   14258161","          7826868904.15","     162934","    2386856","         16.74"
"TATASTEEL","E1","02-May-2019","         81.20","         89.30","         89.30","         89.30","         89.30","         89.30","         89.30","     169112","            15101701.60","        652","     169112","        100.00"
"TATASTEEL","EQ","02-May-2019","        557.20","        554.10","        561.65","        549.45","        554.35","        554.95","        555.51","    9010030","          5005135551.40","     114709","    1224363","         13.59"
"TATASTEEL","E1","03-May-2019","         89.30","         98.00","         98.20","         91.10","         93.15","         93.50","         95.25","    3989163","           379975917.45","      12856","    1587913","         39.81"
"TATASTEEL","EQ","03-May-2019","        554.95","        554.00","        556.00","        546.60","        547.70","        547.80","        549.60","    5879636","          3231425136.45","      96078","     986526","         16.78"
"TATASTEEL","E1","06-May-2019","         93.50","         84.15","         87.65","         84.15","         84.15","         84.15","         84.92","    2327689","           197663581.10","       5963","     737509","         31.68"
"TATASTEEL","EQ","06-May-2019","        547.80","        534.25","        543.50","        527.45","        536.50","        535.95","        535.78","    9964839","          5338912267.05","     124010","    2247508","         22.55"
"TATASTEEL","E1","07-May-2019","         84.15","         84.65","         88.50","         75.75","         76.80","         76.40","         82.27","    2602746","           214114957.30","      13534","     578496","         22.23"
"TATASTEEL","EQ","07-May-2019","        535.95","        544.95","        544.95","        529.00","        530.65","        530.60","        537.18","    6541498","          3513956300.05","      73292","    1146804","         17.53"
"TATASTEEL","E1","08-May-2019","         76.40","         75.85","         77.70","         71.10","         72.20","         72.10","         74.34","    2720151","           202213900.00","      12301","     528804","         19.44"
"TATASTEEL","EQ","08-May-2019","        530.60","        531.25","        532.40","        521.60","        523.00","        522.65","        526.48","    6478432","          3410771509.90","      78043","    1500777","         23.17"
"TATASTEEL","E1","09-May-2019","         72.10","         72.10","         74.10","         66.80","         69.00","         68.75","         70.40","    2415369","           170046081.90","      12999","     592850","         24.54"
"TATASTEEL","EQ","09-May-2019","        522.65","        522.55","        526.40","        516.35","        520.00","        519.15","        521.41","    5105597","          2662130799.70","      62178","     669693","         13.12"
"TATASTEEL","E1","10-May-2019","         68.75","         70.00","         73.00","         61.90","         61.90","         61.90","         65.84","    3907347","           257257559.40","      12786","    1174108","         30.05"
"TATASTEEL","EQ","10-May-2019","        519.15","        522.00","        525.75","        479.05","        486.95","        486.80","        492.86","   37240921","         18354716011.20","     350583","    8034762","         21.58"
"TATASTEEL","E1","13-May-2019","         61.90","         55.75","         57.75","         55.75","         55.75","         55.75","         56.56","    2199639","           124411692.75","       7684","     617553","         28.08"
"TATASTEEL","EQ","13-May-2019","        486.80","        480.10","        488.00","        463.40","        467.30","        472.30","        479.33","   15956920","          7648655668.90","     170957","    2808226","         17.60"
"TATASTEEL","E1","14-May-2019","         55.75","         51.05","         56.80","         50.35","         55.00","         54.35","         52.98","    2162415","           114573541.50","      10287","     496906","         22.98"
"TATASTEEL","EQ","14-May-2019","        472.30","        466.95","        477.60","        456.30","        470.50","        469.55","        466.19","   21128606","          9849975646.20","     187046","    4669899","         22.10"
"TATASTEEL","E1","15-May-2019","         54.35","         54.75","         58.15","         53.70","         54.70","         54.25","         56.28","    1137976","            64041316.55","       5961","     232342","         20.42"
"TATASTEEL","EQ","15-May-2019","        469.55","        473.05","        480.95","        460.65","        461.10","        462.95","        472.71","   12665057","          5986859589.00","     125141","    1626512","         12.84"
"TATASTEEL","E1","16-May-2019","         54.25","         59.50","         59.50","         53.60","         55.50","         55.55","         55.32","     724707","            40091552.60","       4022","     222531","         30.71"
